id_persona,jefe_hogar,sexo,edad,ocupado,trabajador_informal,tiene_billetera,usa_billetera,credito_formal_2024,factor_expansion,nivel_educativo,estrato,dominio,miembros_hogar,conglomerado,ingreso_percapita_2024,gasto_percapita_2024,credito_formal_2025,ingreso_percapita_2025,gasto_percapita_2025,razon_no_credito,razon_demanda,razon_deuda,razon_intereses,razon_costos,razon_requisitos,razon_infocorp,razon_otro,tiene_barrera_credito,credito_informal_2025,nuevo_credito_formal
19950-32-11-1,1,1,52.0,1,1.0,0,0,0,396.512878417969,6.0,2,3,1,19950,16669.0,14029.35546875,0,19851.806640625,10800.2421875,6.0,1,0,0,0,0,0,0,0,0,0
19950-128-11-1,1,1,55.0,1,1.0,1,0,0,396.512878417969,6.0,2,3,2,19950,7427.94775390625,7270.97119140625,0,7089.1640625,8842.6328125,6.0,1,0,0,0,0,0,0,0,0,0
19952-15-11-1,1,1,55.0,1,1.0,0,0,0,402.642974853516,4.0,2,3,2,19952,16347.25,15869.7041015625,0,13601.9990234375,16303.8798828125,6.0,1,0,0,0,0,0,0,0,0,0
19952-37-11-1,1,1,51.0,1,1.0,0,0,0,402.642974853516,6.0,2,3,2,19952,11023.6962890625,9178.6484375,0,11351.3193359375,9318.828125,6.0,1,0,0,0,0,0,0,0,0,0
19952-78-11-1,1,1,53.0,1,1.0,0,0,0,402.642974853516,7.0,2,3,6,19952,6606.022786458333,6851.419921875,1,12162.010044642857,9392.7265625,7.0,0,1,0,0,0,0,0,1,0,1
19952-140-11-1,1,1,43.0,1,1.0,0,0,0,402.642974853516,6.0,2,3,5,19952,5823.6,5979.542578125,0,5443.5,6941.1083984375,10.0,0,0,0,0,1,0,0,1,0,0
19954-34-11-1,1,2,61.0,1,1.0,0,0,0,37.2270202636719,4.0,2,3,1,19954,21319.041015625,4312.96435546875,0,8900.9951171875,5316.537109375,6.0,1,0,0,0,0,0,0,0,0,0
19954-65-11-1,1,2,42.0,1,1.0,0,0,0,37.2270202636719,5.0,2,3,4,19954,508.789978027345,2455.613525390625,0,4302.0,5707.7607421875,6.0,1,0,0,0,0,0,0,0,0,0
19955-15-11-1,1,1,45.0,1,0.0,1,1,0,37.8614120483398,6.0,2,3,5,19955,7561.5625,8113.59921875,1,7275.5859375,5534.216015625,6.0,1,0,0,0,0,0,0,0,0,1
19955-23-11-1,1,1,39.0,1,1.0,1,1,0,37.8614120483398,6.0,2,3,3,19955,8239.849609375,6043.85546875,0,6100.999348958333,4862.056315104167,7.0,0,1,0,0,0,0,0,1,0,0
19955-43-11-1,1,1,50.0,1,0.0,1,1,0,37.8614120483398,10.0,2,3,3,19955,10120.333333333334,9586.625,0,7414.665364583333,7564.432291666667,6.0,1,0,0,0,0,0,0,0,0,0
19956-39-11-1,1,1,43.0,1,1.0,0,0,0,39.1590385437012,6.0,2,3,2,19956,4642.0,3463.134765625,1,14285.5,8799.9658203125,6.0,1,0,0,0,0,0,0,0,0,1
19956-62-11-1,1,2,53.0,1,1.0,0,0,0,39.1590385437012,3.0,2,3,2,19956,7853.43505859375,9374.6435546875,0,9969.2685546875,10300.1943359375,10.0,0,0,0,0,1,0,0,1,0,0
19956-93-11-1,1,1,59.0,1,1.0,1,0,0,39.1590385437012,8.0,2,3,2,19956,3543.0400390625,6603.31787109375,0,27247.59375,10807.8212890625,6.0,1,0,0,0,0,0,0,0,0,0
19958-9-11-1,1,2,58.0,1,1.0,0,0,0,67.7467269897461,6.0,2,3,1,19958,26750.0,28609.337890625,0,15888.0,11684.505859375,6.0,1,0,0,0,0,0,0,0,0,0
19958-109-11-1,1,1,47.0,1,1.0,1,1,0,67.7467269897461,7.0,2,3,1,19958,26469.0,20585.49609375,0,22522.0,14512.9736328125,11.0,0,0,0,0,0,1,0,1,0,0
19960-37-11-1,1,1,51.0,1,0.0,0,0,0,13.0441837310791,6.0,2,3,4,19960,17442.984375,15323.6376953125,0,8525.4248046875,16843.76171875,11.0,0,0,0,0,0,1,0,1,0,0
19960-53-11-1,1,1,45.0,1,0.0,1,0,0,13.0441837310791,10.0,2,3,3,19960,14839.666666666666,12160.475260416666,1,14411.739583333334,12325.083333333334,,0,0,0,0,0,0,0,0,0,1
19961-25-11-1,1,2,57.0,1,1.0,0,0,0,403.299835205078,3.0,2,3,2,19961,8466.634765625,5720.998046875,0,4606.25244140625,11448.9462890625,6.0,1,0,0,0,0,0,0,0,0,0
19961-111-11-1,1,2,57.0,1,1.0,0,0,0,403.299835205078,3.0,2,3,5,19961,4119.593359375,3369.9015625,0,5302.25,5160.54541015625,6.0,1,0,0,0,0,0,0,0,0,0
19961-143-12-1,1,1,69.0,1,0.0,0,0,0,403.299835205078,4.0,2,3,3,19961,34380.0,9360.610026041666,0,22396.666666666668,10590.749348958334,8.0,0,0,1,0,0,0,0,1,0,0
19962-35-11-1,1,2,34.0,1,1.0,0,0,0,102.041748046875,6.0,2,3,3,19962,9186.666666666666,8638.257161458334,0,8471.123697916666,10348.753255208334,6.0,1,0,0,0,0,0,0,0,0,0
19962-150-11-1,1,1,56.0,1,1.0,0,0,0,102.041748046875,5.0,2,3,2,19962,13379.0,19309.126953125,0,8552.1953125,15235.888671875,6.0,1,0,0,0,0,0,0,0,0,0
19963-29-11-1,1,1,53.0,1,1.0,0,0,0,37.8614120483398,7.0,2,3,2,19963,16708.35546875,16986.306640625,1,12700.7197265625,15262.6533203125,6.0,1,0,0,0,0,0,0,0,0,1
19963-72-11-1,1,1,46.0,1,1.0,1,1,0,37.8614120483398,7.0,2,3,3,19963,18779.0,9021.04296875,0,10921.666666666666,7511.315104166667,11.0,0,0,0,0,0,1,0,1,0,0
19963-94-11-1,1,2,46.0,1,1.0,0,0,0,37.8614120483398,4.0,2,3,3,19963,21085.397135416668,14871.078125,0,21370.93489583333,12742.654947916666,6.0,1,0,0,0,0,0,0,0,0,0
19963-138-11-1,1,2,41.0,1,1.0,0,0,0,37.8614120483398,5.0,2,3,3,19963,12814.994791666666,11630.1640625,0,8082.188151041667,8916.694010416666,6.0,1,0,0,0,0,0,0,0,0,0
19965-75-11-1,1,2,44.0,1,1.0,0,0,0,39.1590385437012,5.0,2,3,2,19965,11211.5,9152.869140625,0,12709.162109375,9458.6943359375,6.0,1,0,0,0,0,0,0,0,0,0
19965-85-11-1,1,1,43.0,1,0.0,1,1,0,39.1590385437012,10.0,2,3,1,19965,48633.21875,20411.412109375,1,28161.236328125,24683.443359375,6.0,1,0,0,0,0,0,0,0,0,1
19966-16-11-1,1,1,31.0,1,1.0,1,1,0,37.6664161682129,6.0,2,3,5,19966,10146.98125,15526.9875,0,13125.4515625,15438.3109375,6.0,1,0,0,0,0,0,0,0,0,0
19966-39-11-1,1,1,54.0,1,0.0,0,0,0,37.6664161682129,6.0,2,3,4,19966,8955.26953125,9331.00390625,0,7729.6201171875,7897.10888671875,6.0,1,0,0,0,0,0,0,0,0,0
19967-14-11-1,1,1,57.0,1,1.0,0,0,0,39.1590385437012,6.0,2,3,1,19967,21727.0,16924.083984375,0,22621.0,19668.423828125,6.0,1,0,0,0,0,0,0,0,0,0
19970-65-11-1,1,2,49.0,1,0.0,1,1,0,91.4872741699219,10.0,2,3,4,19970,9319.64453125,15821.3330078125,1,24053.958984375,35692.33984375,8.0,0,0,1,0,0,0,0,1,0,1
19971-21-11-1,1,1,60.0,1,0.0,0,0,0,67.7467269897461,9.0,2,3,4,19971,14216.609375,11380.3525390625,0,10462.8375,6004.298046875,6.0,1,0,0,0,0,0,0,0,0,0
19971-130-11-1,1,2,48.0,1,0.0,0,0,0,67.7467269897461,10.0,2,3,3,19971,15237.002604166666,7148.361328125,0,30146.9,7384.82578125,6.0,1,0,0,0,0,0,0,0,0,0
19972-36-11-1,1,1,77.0,1,1.0,0,0,0,6.39731502532959,5.0,2,3,3,19972,5069.902018229167,4786.766276041667,0,10699.119791666666,6586.625,6.0,1,0,0,0,0,0,0,0,0,0
19972-62-11-1,1,2,45.0,1,1.0,0,0,0,6.39731502532959,6.0,2,3,3,19972,5669.666666666667,10601.391927083334,0,15865.666666666666,8876.649739583334,6.0,1,0,0,0,0,0,0,0,0,0
19972-119-11-1,1,2,49.0,1,0.0,1,1,0,6.39731502532959,10.0,2,3,2,19972,14327.240234375,14157.7978515625,0,34055.981770833336,13275.2421875,6.0,1,0,0,0,0,0,0,0,0,0
19973-26-11-1,1,1,60.0,1,0.0,1,1,0,7.39355611801147,6.0,2,3,3,19973,25224.0859375,24450.5078125,1,12776.0,15953.734375,7.0,0,1,0,0,0,0,0,1,0,1
19973-97-11-1,1,2,61.0,1,0.0,0,0,0,7.39355611801147,11.0,2,3,2,19973,24359.126953125,16994.16015625,0,42903.08984375,17578.357421875,6.0,1,0,0,0,0,0,0,0,0,0
19973-110-11-1,1,1,59.0,1,0.0,0,0,0,7.39355611801147,10.0,2,3,3,19973,30149.6171875,12933.272135416666,0,37039.15234375,41818.65625,8.0,0,0,1,0,0,0,0,1,0,0
19973-131-11-1,1,2,42.0,1,0.0,1,1,0,7.39355611801147,8.0,2,3,4,19973,15285.55078125,11446.86328125,1,12942.5,11996.7216796875,6.0,1,0,0,0,0,0,0,0,0,1
19973-181-11-1,1,1,35.0,1,1.0,1,0,0,7.39355611801147,7.0,2,3,5,19973,19784.5078125,13129.31875,0,11673.560546875,9940.521484375,6.0,1,0,0,0,0,0,0,0,0,0
19975-88-11-1,1,1,43.0,1,0.0,1,1,0,109.24552154541,8.0,2,3,1,19975,60699.0,33311.71875,0,24358.162109375,17698.75390625,11.0,0,0,0,0,0,1,0,1,0,0
19976-5-11-1,1,2,44.0,1,1.0,1,0,0,402.642974853516,6.0,2,3,3,19976,23014.057291666668,12556.756510416666,0,15278.6943359375,13289.560546875,6.0,1,0,0,0,0,0,0,0,0,0
19977-42-11-1,1,1,71.0,1,1.0,0,0,0,102.041748046875,4.0,2,3,4,19977,10380.677734375,8591.8798828125,0,18104.328125,10879.425,6.0,1,0,0,0,0,0,0,0,0,0
19977-93-11-1,1,2,55.0,1,1.0,0,0,0,102.041748046875,3.0,2,3,2,19977,8744.9296875,7294.10888671875,0,18351.75,10179.3994140625,7.0,0,1,0,0,0,0,0,1,0,0
19977-109-11-1,1,2,64.0,1,0.0,1,1,0,102.041748046875,4.0,2,3,2,19977,30078.921875,16594.03515625,0,12252.82421875,10934.3662109375,6.0,1,0,0,0,0,0,0,0,0,0
19978-63-11-1,1,1,43.0,1,1.0,1,1,0,39.1590385437012,6.0,2,3,5,19978,7029.2,6928.78125,0,4825.1671875,6012.20546875,6.0,1,0,0,0,0,0,0,0,0,0
19980-14-11-1,1,2,31.0,1,1.0,1,1,0,37.8614120483398,6.0,2,3,3,19980,6669.998046875,6384.279947916667,1,5261.346354166667,5832.968098958333,6.0,1,0,0,0,0,0,0,0,0,1
19980-86-11-1,1,1,37.0,1,1.0,0,0,0,37.8614120483398,5.0,2,3,2,19980,22128.69140625,10963.6240234375,1,6040.6552734375,7663.34033203125,6.0,1,0,0,0,0,0,0,0,0,1
19980-101-11-1,1,2,83.0,1,1.0,0,0,0,37.8614120483398,1.0,2,3,1,19980,5254.4228515625,4126.8671875,0,5717.763671875,10141.4482421875,6.0,1,0,0,0,0,0,0,0,0,0
19981-9-11-1,1,2,53.0,1,1.0,1,0,0,37.2270202636719,6.0,2,3,3,19981,11914.868489583334,10204.751302083334,0,10936.9921875,15868.638671875,7.0,0,1,0,0,0,0,0,1,0,0
19981-16-11-1,1,2,43.0,1,1.0,1,1,0,37.2270202636719,6.0,2,3,3,19981,6208.5546875,10121.251953125,0,8556.2021484375,6939.15576171875,11.0,0,0,0,0,0,1,0,1,0,0
19981-37-11-1,1,1,23.0,1,1.0,1,1,0,37.2270202636719,8.0,2,3,1,19981,24351.203125,10871.326171875,0,32887.71484375,14256.986328125,6.0,1,0,0,0,0,0,0,0,0,0
19981-44-11-1,1,1,36.0,1,1.0,0,0,0,37.2270202636719,6.0,2,3,3,19981,3902.1611328125,9825.275390625,0,5251.324544270833,7869.932942708333,6.0,1,0,0,0,0,0,0,0,0,0
19982-19-11-1,1,1,43.0,1,1.0,0,0,0,37.6664161682129,6.0,2,3,5,19982,6963.63046875,11181.725,0,7174.1546875,9871.94140625,6.0,1,0,0,0,0,0,0,0,0,0
19982-43-11-1,1,2,37.0,1,1.0,1,1,0,37.6664161682129,6.0,2,3,3,19982,8687.013020833334,10487.95703125,0,10439.822265625,11606.462239583334,7.0,0,1,0,0,0,0,0,1,0,0
19986-10-11-1,1,2,35.0,1,0.0,0,0,0,37.6664161682129,7.0,5,3,4,19986,11122.953125,7076.814453125,0,11522.27734375,7142.08544921875,6.0,1,0,0,0,0,0,0,0,0,0
19986-90-11-1,1,1,35.0,1,0.0,0,0,0,37.6664161682129,10.0,5,3,1,19986,43318.51953125,16578.3515625,0,25079.408203125,10555.9912109375,6.0,1,0,0,0,0,0,0,0,1,0
19986-127-11-1,1,2,54.0,1,1.0,1,1,0,37.6664161682129,9.0,5,3,4,19986,5275.98876953125,5258.57763671875,0,7812.97412109375,7966.884765625,6.0,1,0,0,0,0,0,0,0,0,0
19987-7-11-1,1,2,58.0,1,0.0,0,0,0,39.1590385437012,4.0,5,3,2,19987,11007.021484375,12683.802734375,0,26341.8671875,16222.90234375,12.0,0,0,0,0,0,0,1,1,0,0
19987-26-11-1,1,2,46.0,1,1.0,0,0,0,39.1590385437012,5.0,5,3,3,19987,5393.48828125,7256.032552083333,0,9375.6337890625,7851.13134765625,6.0,1,0,0,0,0,0,0,0,0,0
19987-36-11-1,1,2,38.0,1,0.0,1,1,0,39.1590385437012,6.0,5,3,3,19987,15688.23046875,5592.715494791667,1,8686.692057291666,11346.200520833334,6.0,1,0,0,0,0,0,0,0,0,1
19987-44-11-1,1,2,53.0,1,0.0,1,1,0,39.1590385437012,8.0,5,3,3,19987,15535.348958333334,5718.279296875,0,16223.65625,12827.76171875,6.0,1,0,0,0,0,0,0,0,0,0
19987-65-11-1,1,2,71.0,1,1.0,0,0,0,39.1590385437012,4.0,5,3,3,19987,13253.908854166666,13310.1171875,0,10823.25390625,7314.1572265625,6.0,1,0,0,0,0,0,0,0,0,0
19987-76-11-1,1,1,67.0,1,1.0,1,0,0,39.1590385437012,9.0,5,3,1,19987,9287.0,10419.26171875,0,31886.05859375,16738.017578125,6.0,1,0,0,0,0,0,0,0,0,0
19992-30-11-1,1,2,68.0,1,1.0,0,0,0,37.2270202636719,3.0,5,3,1,19992,38363.37109375,17326.921875,0,18719.818359375,16220.142578125,6.0,1,0,0,0,0,0,0,0,0,0
19992-59-11-1,1,2,35.0,1,0.0,0,0,0,37.2270202636719,7.0,5,3,3,19992,16495.42578125,8590.588541666666,0,6957.68115234375,5905.67919921875,6.0,1,0,0,0,0,0,0,0,0,0
19997-23-11-1,1,1,45.0,1,1.0,0,0,0,37.8614120483398,4.0,5,3,5,19997,2054.950390625,2711.79609375,0,10352.5146484375,8700.8125,6.0,1,0,0,0,0,0,0,0,0,0
19997-84-11-1,1,1,54.0,1,1.0,0,0,0,37.8614120483398,6.0,5,3,1,19997,24413.0,15919.470703125,1,26484.0,12286.861328125,6.0,1,0,0,0,0,0,0,0,0,1
20005-10-11-1,1,2,38.0,1,1.0,0,0,0,96.5937805175781,8.0,5,6,3,20005,5483.936197916667,5004.19921875,0,941.03572591146,2823.81640625,6.0,1,0,0,0,0,0,0,0,0,0
20005-78-11-1,1,1,46.0,1,1.0,0,0,0,96.5937805175781,3.0,5,6,1,20005,20276.0,10478.076171875,0,66112.8671875,7857.06201171875,6.0,1,0,0,0,0,0,0,0,0,0
20005-130-11-1,1,1,58.0,1,1.0,0,0,0,96.5937805175781,3.0,5,6,1,20005,23032.658203125,19477.90625,0,25701.19140625,9216.5234375,8.0,0,0,1,0,0,0,0,1,0,0
20006-48-11-1,1,2,68.0,1,1.0,0,0,0,96.5937805175781,4.0,5,6,2,20006,1276.239501953125,3366.940185546875,0,3595.943115234375,4230.07666015625,6.0,1,0,0,0,0,0,0,0,0,0
20006-75-11-1,1,2,55.0,1,1.0,0,0,0,96.5937805175781,3.0,5,6,4,20006,8419.576171875,5126.21630859375,0,16671.0,13558.8115234375,6.0,1,0,0,0,0,0,0,0,0,0
20006-106-11-1,1,1,48.0,1,1.0,0,0,0,96.5937805175781,5.0,5,6,2,20006,8793.119140625,3994.00927734375,0,13123.197265625,7424.251953125,6.0,1,0,0,0,0,0,0,0,0,0
20008-67-11-1,1,2,26.0,1,0.0,1,1,0,59.435863494873,10.0,7,3,2,20008,8160.31201171875,4657.66455078125,1,16851.421875,13377.1396484375,10.0,0,0,0,0,1,0,0,1,0,1
20008-68-11-1,1,1,85.0,1,1.0,0,0,0,59.435863494873,6.0,7,3,2,20008,18028.283203125,6007.0439453125,0,30086.55859375,7028.88671875,10.0,0,0,0,0,1,0,0,1,0,0
20012-42-11-1,1,1,53.0,1,1.0,0,0,0,96.753044128418,5.0,7,3,3,20012,8449.0,9243.669270833334,0,5434.091015625,3478.268359375,11.0,0,0,0,0,0,1,0,1,0,0
20012-205-11-1,1,1,40.0,1,1.0,0,0,0,96.753044128418,6.0,7,3,3,20012,8755.667317708334,20182.537760416668,0,7302.79443359375,2902.848388671875,12.0,0,0,0,0,0,0,1,1,0,0
20012-207-11-1,1,1,45.0,1,0.0,0,0,0,96.753044128418,6.0,7,3,1,20012,20350.1328125,6087.5380859375,0,4964.223958333333,3972.7701822916665,6.0,1,0,0,0,0,0,0,0,0,0
20012-208-11-1,1,1,53.0,1,1.0,0,0,0,96.753044128418,6.0,7,3,5,20012,9448.0,4731.437109375,0,3922.55712890625,4866.74609375,6.0,1,0,0,0,0,0,0,0,0,0
20021-86-11-1,1,1,44.0,1,1.0,0,0,0,71.1603775024414,8.0,7,3,1,20021,15579.546875,12674.3681640625,0,10271.6142578125,13497.4755859375,6.0,1,0,0,0,0,0,0,0,0,0
20021-88-11-1,1,1,61.0,1,1.0,0,0,0,71.1603775024414,4.0,7,3,1,20021,27356.021484375,14419.65625,0,9997.9892578125,7604.40869140625,6.0,1,0,0,0,0,0,0,0,0,0
20021-216-11-1,1,1,32.0,1,1.0,0,0,0,71.1603775024414,5.0,7,3,4,20021,7302.1435546875,4839.26904296875,0,7060.21826171875,5444.21630859375,6.0,1,0,0,0,0,0,0,0,0,0
20021-217-11-1,1,1,34.0,1,1.0,1,0,0,71.1603775024414,6.0,7,3,6,20021,3145.3951822916665,3591.7330729166665,0,4923.396484375,3813.2571614583335,6.0,1,0,0,0,0,0,0,0,0,0
20021-218-11-1,1,1,39.0,1,1.0,0,0,0,71.1603775024414,6.0,7,3,4,20021,4172.3935546875,5210.56884765625,0,5994.71044921875,7188.16552734375,6.0,1,0,0,0,0,0,0,0,0,0
20021-219-11-1,1,2,37.0,1,1.0,1,0,0,71.1603775024414,3.0,7,3,4,20021,8453.6064453125,7232.904296875,0,7898.13330078125,7989.05126953125,6.0,1,0,0,0,0,0,0,0,0,0
20021-220-11-1,1,1,45.0,1,1.0,1,1,0,71.1603775024414,7.0,7,3,3,20021,7452.40234375,13488.434895833334,0,9760.625651041666,7387.671223958333,6.0,1,0,0,0,0,0,0,0,0,0
20024-10-11-1,1,1,44.0,1,1.0,0,0,0,38.9397811889648,6.0,6,3,5,20024,3687.848828125,6181.24453125,0,5986.773828125,6047.04453125,6.0,1,0,0,0,0,0,0,0,0,0
20024-40-11-1,1,2,50.0,1,0.0,1,1,0,38.9397811889648,5.0,6,3,6,20024,13674.932291666666,10037.934244791666,0,30276.638671875,13061.5966796875,6.0,1,0,0,0,0,0,0,0,0,0
20024-80-11-1,1,1,39.0,1,1.0,0,0,0,38.9397811889648,5.0,6,3,5,20024,3564.672265625,4063.968359375,0,8560.171875,5796.282421875,8.0,0,0,1,0,0,0,0,1,0,0
20024-90-11-1,1,1,28.0,1,0.0,1,1,0,38.9397811889648,8.0,6,3,3,20024,16447.190104166668,16156.377604166666,0,17071.470052083332,10109.822265625,12.0,0,0,0,0,0,0,1,1,0,0
20025-10-11-1,1,1,46.0,1,0.0,0,0,0,38.9397811889648,6.0,7,3,1,20025,17269.365234375,7009.73974609375,0,17886.65625,13666.1640625,6.0,1,0,0,0,0,0,0,0,0,0
20029-29-11-1,1,1,23.0,1,1.0,1,1,0,33.7579002380371,6.0,7,3,1,20029,19568.0,17175.517578125,0,31560.0,25615.20703125,6.0,1,0,0,0,0,0,0,0,0,0
20029-31-11-1,1,1,38.0,1,1.0,0,0,0,33.7579002380371,6.0,7,3,2,20029,10922.72265625,8631.4091796875,0,13219.009765625,17374.927734375,10.0,0,0,0,0,1,0,0,1,0,0
20029-32-11-1,1,1,71.0,1,1.0,0,0,0,33.7579002380371,3.0,7,3,1,20029,3506.06860351563,3831.60815429688,0,6052.1796875,4164.07373046875,10.0,0,0,0,0,1,0,0,1,0,0
20029-359-11-1,1,2,59.0,1,1.0,0,0,0,33.7579002380371,6.0,7,3,2,20029,11097.9794921875,6592.35546875,0,16356.1376953125,8088.66796875,6.0,1,0,0,0,0,0,0,0,0,0
20030-46-11-1,1,1,80.0,1,1.0,0,0,0,35.9491271972656,4.0,7,3,2,20030,19152.19140625,8944.8701171875,0,12118.904296875,13357.181640625,12.0,0,0,0,0,0,0,1,1,0,0
20030-47-11-1,1,2,54.0,1,1.0,1,0,0,35.9491271972656,5.0,7,3,2,20030,8676.5244140625,8854.03515625,0,20287.2890625,10648.3994140625,6.0,1,0,0,0,0,0,0,0,0,0
20030-128-11-1,1,2,42.0,1,1.0,0,0,0,35.9491271972656,5.0,7,3,3,20030,1665.1341145833333,4756.734375,1,8490.6015625,9882.126953125,6.0,1,0,0,0,0,0,0,0,0,1
20030-131-11-1,1,1,60.0,1,1.0,0,0,0,35.9491271972656,4.0,7,3,2,20030,6495.9814453125,6964.4072265625,1,71778.0,8012.884765625,12.0,0,0,0,0,0,0,1,1,0,1
20030-137-11-1,1,2,34.0,1,1.0,1,0,0,35.9491271972656,6.0,7,3,2,20030,8368.943359375,4408.64306640625,0,6752.9833984375,4768.3427734375,8.0,0,0,1,0,0,0,0,1,0,0
20030-138-11-1,1,1,42.0,1,1.0,1,0,0,35.9491271972656,6.0,7,3,1,20030,18058.94140625,8730.5478515625,0,10450.099609375,10707.5400390625,8.0,0,0,1,0,0,0,0,1,0,0
20030-139-11-1,1,1,83.0,1,1.0,0,0,0,35.9491271972656,3.0,7,3,1,20030,9781.8515625,7619.0576171875,0,11985.4365234375,8258.94921875,8.0,0,0,1,0,0,0,0,1,0,0
20031-24-11-1,1,1,74.0,1,1.0,1,0,0,33.7579002380371,3.0,6,3,1,20031,7746.3427734375,7439.466796875,0,15737.0732421875,3998.76586914063,12.0,0,0,0,0,0,0,1,1,0,0
20031-124-11-1,1,1,35.0,1,1.0,1,1,0,33.7579002380371,6.0,6,3,2,20031,5911.66650390625,5287.54736328125,0,2336.2861328125,2486.722900390625,8.0,0,0,1,0,0,0,0,1,0,0
20031-157-11-1,1,1,58.0,1,1.0,0,0,0,33.7579002380371,3.0,6,3,4,20031,7876.5,11146.869140625,0,22107.609375,10636.426432291666,6.0,1,0,0,0,0,0,0,0,0,0
20031-175-11-1,1,2,44.0,1,1.0,0,0,0,33.7579002380371,3.0,6,3,4,20031,5618.81103515625,6315.966796875,0,8142.92333984375,5370.52783203125,10.0,0,0,0,0,1,0,0,1,0,0
20031-212-11-1,1,2,31.0,1,1.0,0,0,0,33.7579002380371,6.0,6,3,2,20031,19334.296875,17950.646484375,0,13061.68359375,7805.134765625,6.0,1,0,0,0,0,0,0,0,0,0
20034-7-11-1,1,1,70.0,1,1.0,0,0,0,114.69913482666,3.0,6,6,2,20034,17012.0234375,6562.802734375,0,12487.618489583334,10514.583333333334,6.0,1,0,0,0,0,0,0,0,0,0
20034-30-11-1,1,1,70.0,1,1.0,0,0,0,114.69913482666,3.0,6,6,2,20034,3742.577880859375,7767.30126953125,0,55940.390625,5094.70361328125,6.0,1,0,0,0,0,0,0,0,0,0
20034-56-11-1,1,1,50.0,1,1.0,0,0,0,114.69913482666,3.0,6,6,3,20034,11157.223958333334,6714.431640625,0,10267.332682291666,8005.177083333333,6.0,1,0,0,0,0,0,0,0,0,0
20034-82-11-1,1,1,40.0,1,0.0,1,1,0,114.69913482666,6.0,6,6,2,20034,21514.34375,6024.01513671875,0,21087.3203125,22190.349609375,6.0,1,0,0,0,0,0,0,0,0,0
20034-107-11-1,1,1,62.0,1,1.0,0,0,0,114.69913482666,5.0,6,6,5,20034,4879.603515625,6158.050390625,0,6476.483723958333,9174.936848958334,6.0,1,0,0,0,0,0,0,0,0,0
20040-7-11-1,1,2,54.0,1,1.0,0,0,0,140.455703735352,4.0,6,6,4,20040,3251.8388671875,2444.103271484375,0,5308.375,5761.904296875,10.0,0,0,0,0,1,0,0,1,0,0
20040-21-11-1,1,1,60.0,1,1.0,0,0,0,140.455703735352,6.0,6,6,2,20040,2967.406005859375,6133.54833984375,0,5649.7841796875,5072.13427734375,6.0,1,0,0,0,0,0,0,0,0,0
20040-62-11-1,1,2,35.0,1,0.0,1,1,0,140.455703735352,6.0,6,6,3,20040,13661.809895833334,4411.204752604167,0,8894.6142578125,8225.5205078125,6.0,1,0,0,0,0,0,0,0,0,0
20040-143-11-1,1,1,51.0,1,1.0,0,0,0,140.455703735352,4.0,6,6,1,20040,18000.0,6341.10107421875,0,11898.8115234375,7351.2705078125,10.0,0,0,0,0,1,0,0,1,0,0
20041-11-11-1,1,2,90.0,1,1.0,0,0,0,123.075790405273,3.0,6,6,1,20041,3634.6865234375,4667.1162109375,0,4122.5380859375,4898.7373046875,6.0,1,0,0,0,0,0,0,0,0,0
20041-43-11-1,1,2,45.0,1,1.0,0,0,0,123.075790405273,3.0,6,6,5,20041,4241.096875,5689.831640625,0,9496.114583333334,6901.223958333333,6.0,1,0,0,0,0,0,0,0,0,0
20041-65-11-1,1,2,85.0,1,1.0,0,0,0,123.075790405273,1.0,6,6,2,20041,3970.32568359375,5328.7333984375,0,8600.9443359375,4168.24560546875,6.0,1,0,0,0,0,0,0,0,0,0
20041-87-11-1,1,2,74.0,1,0.0,0,0,0,123.075790405273,3.0,6,6,2,20041,5747.6982421875,5870.52880859375,0,4103.57958984375,4467.09033203125,6.0,1,0,0,0,0,0,0,0,0,0
20041-99-11-1,1,1,75.0,1,1.0,0,0,0,123.075790405273,6.0,6,6,1,20041,9325.53515625,2635.56591796875,0,5782.80126953125,6614.5439453125,6.0,1,0,0,0,0,0,0,0,0,0
20055-22-11-1,1,1,44.0,1,0.0,1,1,0,156.323059082031,8.0,3,1,4,20055,23322.921875,16282.328125,0,22190.359375,18769.904296875,6.0,1,0,0,0,0,0,0,0,0,0
20055-43-11-1,1,1,39.0,1,1.0,0,0,0,156.323059082031,7.0,3,1,6,20055,5208.030598958333,5545.434244791667,0,8241.5546875,7244.33837890625,6.0,1,0,0,0,0,0,0,0,0,0
20055-106-11-1,1,1,50.0,1,1.0,0,0,0,156.323059082031,5.0,3,1,4,20055,7754.9970703125,7155.232421875,0,7021.16796875,5590.3388671875,6.0,1,0,0,0,0,0,0,0,0,0
20082-2-11-1,1,1,56.0,1,0.0,0,0,0,12.350079536438,5.0,3,1,4,20082,6015.16015625,9342.2197265625,0,8374.4599609375,7741.1318359375,6.0,1,0,0,0,0,0,0,0,0,0
20082-56-11-1,1,2,69.0,1,0.0,0,0,0,12.350079536438,6.0,3,1,3,20082,4649.112630208333,7475.819010416667,0,7997.123046875,7161.23046875,6.0,1,0,0,0,0,0,0,0,0,0
20082-99-11-1,1,1,32.0,1,1.0,1,1,0,12.350079536438,6.0,3,1,5,20082,7226.08984375,6258.47578125,0,16535.591796875,11167.47265625,10.0,0,0,0,0,1,0,0,1,0,0
