id_persona,jefe_hogar,sexo,edad,ocupado,trabajador_informal,tiene_billetera,usa_billetera,credito_formal_2024,factor_expansion,nivel_educativo,estrato,dominio,miembros_hogar,conglomerado,ingreso_percapita_2024,gasto_percapita_2024,credito_formal_2025,ingreso_percapita_2025,gasto_percapita_2025,razon_no_credito,razon_demanda,razon_deuda,razon_intereses,razon_costos,razon_requisitos,razon_infocorp,razon_otro,tiene_barrera_credito,credito_informal_2025,nuevo_credito_formal
19381-35-11-1,1,1,47.0,1,1.0,0,0,0,443.361114501953,7.0,5,1,5,19381,7342.44140625,3129.1005859375,0,7460.59140625,3078.4767578125,12.0,0,0,0,0,0,0,1,1,0,0
19381-54-11-1,1,2,50.0,1,1.0,0,0,0,443.361114501953,6.0,5,1,1,19381,8270.3603515625,11203.61328125,0,8416.93359375,11744.6767578125,12.0,0,0,0,0,0,0,1,1,0,0
19382-27-11-1,1,1,38.0,1,1.0,1,1,0,448.992218017578,6.0,4,1,4,19382,6851.80517578125,8427.3115234375,1,1742.053125,12008.0421875,,0,0,0,0,0,0,0,0,0,1
19382-65-11-1,1,1,57.0,1,1.0,0,0,0,448.992218017578,6.0,4,1,1,19382,13651.501953125,15389.076171875,0,26344.057291666668,14641.65234375,10.0,0,0,0,0,1,0,0,1,0,0
19383-3-11-1,1,1,50.0,1,1.0,1,0,0,461.202239990234,5.0,5,1,3,19383,10607.589192708334,10829.222005208334,0,5358.607421875,8244.478515625,12.0,0,0,0,0,0,0,1,1,0,0
19383-16-11-1,1,2,82.0,1,1.0,0,0,0,461.202239990234,1.0,5,1,1,19383,7150.84765625,6566.48291015625,0,11285.4755859375,8000.7197265625,12.0,0,0,0,0,0,0,1,1,0,0
19383-72-11-1,1,1,39.0,1,1.0,1,0,0,461.202239990234,4.0,5,1,6,19383,5304.581705729167,6147.599609375,0,10903.577473958334,4059.6123046875,12.0,0,0,0,0,0,0,1,1,0,0
19384-48-11-1,1,1,36.0,1,1.0,0,0,0,443.361114501953,5.0,5,1,4,19384,10047.2099609375,4363.83203125,0,2449.93359375,6603.00244140625,10.0,0,0,0,0,1,0,0,1,0,0
19404-165-11-1,1,1,32.0,1,1.0,0,0,0,269.857238769531,6.0,7,1,3,19404,7352.18359375,3924.9016927083335,1,5031.968098958333,7281.555338541667,7.0,0,1,0,0,0,0,0,1,0,1
19404-166-11-1,1,1,47.0,1,1.0,1,1,0,269.857238769531,6.0,7,1,4,19404,6826.79638671875,4505.30126953125,1,13252.634765625,9678.455078125,,0,0,0,0,0,0,0,0,0,1
19404-167-11-1,1,2,58.0,1,1.0,0,0,0,269.857238769531,3.0,7,1,1,19404,24252.974609375,14733.658203125,0,11143.55859375,8897.1533203125,11.0,0,0,0,0,0,1,0,1,0,0
19410-150-11-1,1,1,55.0,1,1.0,0,0,0,269.857238769531,6.0,7,1,6,19410,7439.342447916667,7630.918619791667,0,3249.99375,2781.905078125,12.0,0,0,0,0,0,0,1,1,0,0
19410-473-11-1,1,1,27.0,1,0.0,1,1,0,269.857238769531,8.0,7,1,3,19410,13133.569010416666,7889.918619791667,0,7468.239583333333,3888.5501302083335,12.0,0,0,0,0,0,0,1,1,0,0
19410-475-11-1,1,1,64.0,1,0.0,0,0,0,269.857238769531,6.0,7,1,2,19410,19643.712890625,11177.416015625,0,15958.43359375,15781.3310546875,12.0,0,0,0,0,0,0,1,1,0,0
19410-476-11-1,1,1,32.0,1,1.0,1,1,0,269.857238769531,6.0,7,1,4,19410,7881.6123046875,4911.470703125,0,5600.1240234375,3461.266357421875,12.0,0,0,0,0,0,0,1,1,0,0
19413-245-11-1,1,1,27.0,1,1.0,0,0,0,279.848693847656,5.0,7,1,3,19413,9260.235677083334,4114.733072916667,0,3275.7809244791665,5234.6669921875,11.0,0,0,0,0,0,1,0,1,0,0
19413-248-11-1,1,1,56.0,1,1.0,0,0,0,279.848693847656,3.0,7,1,1,19413,2280.97485351563,7043.0478515625,0,1453.74670410156,3402.244140625,12.0,0,0,0,0,0,0,1,1,0,0
19413-538-11-1,1,1,37.0,1,1.0,0,0,0,279.848693847656,4.0,7,1,4,19413,2646.319091796875,5351.04541015625,0,11802.388020833334,8838.534505208334,7.0,0,1,0,0,0,0,0,1,0,0
19414-180-11-1,1,1,46.0,1,1.0,0,0,0,279.848693847656,3.0,7,1,8,19414,5703.2451171875,3310.3740234375,0,9077.64453125,3646.7490234375,7.0,0,1,0,0,0,0,0,1,0,0
19414-181-11-1,1,1,58.0,1,1.0,0,0,0,279.848693847656,3.0,7,1,2,19414,7051.66015625,8141.47998046875,0,2880.978271484375,5007.75244140625,12.0,0,0,0,0,0,0,1,1,0,0
19415-174-11-1,1,2,42.0,1,1.0,0,0,0,269.857238769531,3.0,7,1,5,19415,6502.340234375,3391.524609375,0,3215.4052734375,2545.730224609375,12.0,0,0,0,0,0,0,1,1,0,0
19416-23-11-1,1,2,67.0,1,1.0,0,0,0,247.069030761719,3.0,8,1,1,19416,17486.18359375,18924.28125,0,5800.09765625,7703.1171875,11.0,0,0,0,0,0,1,0,1,0,0
19416-67-11-1,1,1,49.0,1,1.0,0,0,0,247.069030761719,4.0,8,1,8,19416,7517.48876953125,3397.31396484375,1,4075.843470982143,4488.428013392857,7.0,0,1,0,0,0,0,0,1,0,1
19416-68-11-1,1,1,46.0,1,1.0,1,0,0,247.069030761719,4.0,8,1,6,19416,8534.841796875,9284.923828125,0,6418.745442708333,8786.838541666666,8.0,0,0,1,0,0,0,0,1,0,0
19416-69-11-1,1,1,76.0,1,1.0,0,0,0,247.069030761719,3.0,8,1,2,19416,8123.02392578125,10418.5498046875,0,17245.990234375,16107.890625,12.0,0,0,0,0,0,0,1,1,0,0
19417-38-11-1,1,2,43.0,1,1.0,1,1,0,279.848693847656,5.0,7,1,4,19417,10442.1025390625,10849.0224609375,1,5629.64208984375,10437.486328125,7.0,0,1,0,0,0,0,0,1,1,1
19417-39-11-1,1,1,70.0,1,1.0,0,0,0,279.848693847656,5.0,7,1,2,19417,19381.673828125,16481.640625,0,22816.178125,13309.303125,12.0,0,0,0,0,0,0,1,1,0,0
19417-113-11-1,1,1,47.0,1,0.0,1,1,0,279.848693847656,4.0,7,1,6,19417,5968.6875,5760.66015625,0,13420.658203125,12140.4765625,12.0,0,0,0,0,0,0,1,1,0,0
19417-114-11-1,1,1,54.0,1,1.0,0,0,0,279.848693847656,3.0,7,1,6,19417,11075.442708333334,8131.161458333333,0,16868.703125,10983.103515625,11.0,0,0,0,0,0,1,0,1,0,0
19417-116-11-1,1,2,47.0,1,1.0,0,0,0,279.848693847656,7.0,7,1,3,19417,6561.652994791667,6189.869791666667,0,8186.024088541667,8120.022786458333,11.0,0,0,0,0,0,1,0,1,0,0
19425-261-11-1,1,2,67.0,1,1.0,0,0,0,265.810089111328,1.0,7,4,1,19425,5420.48388671875,3651.67651367188,0,3209.21630859375,3344.23754882813,12.0,0,0,0,0,0,0,1,1,0,0
19428-14-11-1,1,1,58.0,1,1.0,0,0,0,315.063629150391,4.0,7,4,3,19428,10966.640625,8156.944010416667,0,9492.922526041666,6200.640625,8.0,0,0,1,0,0,0,0,1,1,0
19428-136-11-1,1,2,54.0,1,1.0,0,0,0,315.063629150391,6.0,7,4,1,19428,15298.6708984375,9391.177734375,0,6229.5673828125,9049.41015625,12.0,0,0,0,0,0,0,1,1,0,0
19431-99-11-1,1,1,49.0,1,1.0,0,0,0,273.35302734375,1.0,7,4,3,19431,9185.752604166666,4325.033854166667,0,5291.336263020833,3229.4586588541665,12.0,0,0,0,0,0,0,1,1,0,0
19431-210-11-1,1,1,39.0,1,0.0,0,0,0,273.35302734375,4.0,7,4,4,19431,13418.693359375,5315.015625,0,6285.977864583333,4246.906575520833,12.0,0,0,0,0,0,0,1,1,0,0
19431-213-11-1,1,1,44.0,1,1.0,0,0,0,273.35302734375,3.0,7,4,4,19431,5092.49755859375,5757.4013671875,0,3824.107421875,4155.97216796875,12.0,0,0,0,0,0,0,1,1,0,0
19431-216-11-1,1,1,73.0,1,1.0,0,0,0,273.35302734375,3.0,7,4,4,19431,4083.426513671875,1535.4591064453125,0,6942.432291666667,1386.5764973958333,10.0,0,0,0,0,1,0,0,1,0,0
19431-217-11-1,1,2,32.0,1,1.0,0,0,0,273.35302734375,6.0,7,4,2,19431,6013.49560546875,4203.33203125,0,7297.69287109375,7773.30712890625,12.0,0,0,0,0,0,0,1,1,0,0
19432-7-11-1,1,1,83.0,1,1.0,0,0,0,315.063629150391,5.0,8,4,1,19432,3287.80834960938,5214.36279296875,0,17441.49609375,5822.68505859375,8.0,0,0,1,0,0,0,0,1,0,0
19432-8-11-1,1,2,83.0,1,1.0,0,0,0,315.063629150391,3.0,8,4,1,19432,2843.60986328125,3049.02734375,0,6052.734375,7815.59375,12.0,0,0,0,0,0,0,1,1,0,0
19432-42-11-1,1,1,49.0,1,0.0,0,0,0,315.063629150391,5.0,8,4,1,19432,43347.625,8462.52734375,0,19956.451171875,15206.3701171875,12.0,0,0,0,0,0,0,1,1,0,0
19432-43-11-1,1,2,65.0,1,1.0,0,0,0,315.063629150391,4.0,8,4,2,19432,5863.56298828125,4725.080078125,0,10870.5068359375,15400.791015625,12.0,0,0,0,0,0,0,1,1,0,0
19432-44-11-1,1,1,53.0,1,0.0,0,0,0,315.063629150391,5.0,8,4,3,19432,13004.279947916666,6205.382161458333,0,8679.193359375,5517.657552083333,12.0,0,0,0,0,0,0,1,1,0,0
19433-42-11-1,1,1,51.0,1,1.0,0,0,0,292.938568115234,3.0,7,4,7,19433,2408.9450334821427,2032.8482142857144,0,1778.4462890625,2364.3693359375,12.0,0,0,0,0,0,0,1,1,0,0
19433-43-11-1,1,1,68.0,1,1.0,0,0,0,292.938568115234,4.0,7,4,3,19433,2834.5126953125,1938.5821940104167,0,2293.7838541666665,1644.9236653645833,12.0,0,0,0,0,0,0,1,1,0,0
19433-202-11-1,1,1,42.0,1,1.0,0,0,0,292.938568115234,4.0,7,4,3,19433,4965.770833333333,6677.076171875,0,4069.7161458333335,3942.1100260416665,12.0,0,0,0,0,0,0,1,1,0,0
19433-206-11-1,1,1,53.0,1,0.0,0,0,0,292.938568115234,7.0,7,4,4,19433,4125.0810546875,5465.4970703125,0,11152.647135416666,10760.455729166666,12.0,0,0,0,0,0,0,1,1,0,0
19433-207-11-1,1,1,63.0,1,1.0,0,0,0,292.938568115234,4.0,7,4,2,19433,4999.86767578125,5641.45703125,0,2083.177978515625,5145.8818359375,12.0,0,0,0,0,0,0,1,1,0,0
19434-13-11-1,1,1,28.0,1,1.0,0,0,0,315.063629150391,5.0,8,4,3,19434,2814.912434895833,4622.036783854167,0,6059.3681640625,6373.51220703125,12.0,0,0,0,0,0,0,1,1,0,0
19434-87-11-1,1,2,46.0,1,1.0,0,0,0,315.063629150391,3.0,8,4,4,19434,2121.744140625,2209.878173828125,0,8070.83984375,3751.169921875,12.0,0,0,0,0,0,0,1,1,0,0
19434-88-11-1,1,1,29.0,1,1.0,0,0,0,315.063629150391,4.0,8,4,4,19434,2867.673095703125,2823.123046875,0,993.75126953125,1164.0193359375,12.0,0,0,0,0,0,0,1,1,0,0
19435-98-11-1,1,1,47.0,1,1.0,0,0,0,292.938568115234,6.0,7,4,2,19435,3857.183837890625,3769.090087890625,0,16941.0703125,3486.982177734375,12.0,0,0,0,0,0,0,1,1,0,0
19435-100-11-1,1,1,43.0,1,1.0,0,0,0,292.938568115234,4.0,7,4,3,19435,2479.41650390625,3642.4150390625,0,4529.130533854167,5157.736979166667,12.0,0,0,0,0,0,0,1,1,0,0
19435-248-11-1,1,2,47.0,1,1.0,0,0,0,292.938568115234,3.0,7,4,3,19435,7001.653645833333,4197.569661458333,0,1155.2263997395833,3117.412434895833,12.0,0,0,0,0,0,0,1,1,0,0
19435-249-11-1,1,1,49.0,1,1.0,0,0,0,292.938568115234,3.0,7,4,4,19435,8270.5595703125,6437.59814453125,0,6171.7421875,4914.19873046875,12.0,0,0,0,0,0,0,1,1,0,0
19435-250-11-1,1,1,60.0,1,1.0,0,0,0,292.938568115234,4.0,7,4,2,19435,5148.7333984375,2719.644287109375,0,5958.166015625,4214.0537109375,12.0,0,0,0,0,0,0,1,1,0,0
19435-251-11-1,1,1,44.0,1,1.0,0,0,0,292.938568115234,1.0,7,4,1,19435,869.029663085938,2396.58471679688,0,7772.17333984375,3590.40502929688,12.0,0,0,0,0,0,0,1,1,0,0
19437-38-11-1,1,1,64.0,1,1.0,0,0,0,265.810089111328,5.0,8,4,4,19437,5706.24853515625,4717.10302734375,0,2992.644775390625,4156.345703125,8.0,0,0,1,0,0,0,0,1,0,0
19437-40-11-1,1,2,26.0,1,1.0,1,0,0,265.810089111328,5.0,8,4,5,19437,7124.7609375,3600.91484375,0,4931.81328125,4192.802734375,8.0,0,0,1,0,0,0,0,1,0,0
19443-47-11-1,1,2,48.0,1,0.0,0,0,0,343.039428710938,7.0,2,6,3,19443,6572.486328125,9827.214192708334,1,11888.623697916666,4205.512369791667,7.0,0,1,0,0,0,0,0,1,0,1
19455-15-11-1,1,2,47.0,1,1.0,0,0,0,3.43246388435364,6.0,2,6,5,19455,5267.775,3414.8796875,0,4890.388671875,3328.658935546875,8.0,0,0,1,0,0,0,0,1,0,0
19457-57-11-1,1,2,67.0,1,1.0,0,0,0,743.897094726563,4.0,2,6,1,19457,1886.24548339844,15696.9033203125,0,7679.17724609375,9840.529296875,8.0,0,0,1,0,0,0,0,1,0,0
19457-144-11-1,1,2,47.0,1,1.0,0,0,0,743.897094726563,6.0,2,6,5,19457,9730.8140625,4840.240234375,0,5005.11171875,3532.25078125,11.0,0,0,0,0,0,1,0,1,0,0
19458-148-11-1,1,2,67.0,1,0.0,0,0,0,337.222442626953,10.0,2,6,4,19458,11490.2548828125,5837.1044921875,0,1723.45495605469,13340.6201171875,8.0,0,0,1,0,0,0,0,1,0,0
19459-76-11-1,1,1,57.0,1,1.0,1,0,0,730.606994628906,9.0,2,6,3,19459,10022.942708333334,5133.564453125,1,1173.40926106771,5179.228841145833,11.0,0,0,0,0,0,1,0,1,1,1
19470-71-11-1,1,2,53.0,1,1.0,0,0,0,991.86279296875,5.0,5,6,5,19470,6432.079296875,4393.026171875,1,7777.4306640625,4771.015625,7.0,0,1,0,0,0,0,0,1,0,1
19517-7-11-1,1,2,29.0,1,1.0,0,0,0,446.930328369141,6.0,5,6,2,19517,3197.510009765625,5607.47900390625,0,3363.23095703125,4909.17724609375,8.0,0,0,1,0,0,0,0,1,0,0
19517-31-11-1,1,2,40.0,1,1.0,0,0,0,446.930328369141,5.0,5,6,4,19517,1638.9483642578125,3042.864990234375,0,7183.7822265625,7722.619140625,8.0,0,0,1,0,0,0,0,1,0,0
19519-66-11-1,1,1,41.0,1,1.0,1,1,0,156.012939453125,6.0,5,6,5,19519,3884.82890625,5192.05546875,0,5856.264453125,5366.358203125,11.0,0,0,0,0,0,1,0,1,0,0
19520-126-11-1,1,1,50.0,1,0.0,0,0,0,974.142639160156,4.0,5,6,1,19520,11487.6318359375,6343.94189453125,0,17238.095703125,12868.359375,8.0,0,0,1,0,0,0,0,1,0,0
19521-59-11-1,1,2,61.0,1,1.0,0,0,0,1072.21057128906,4.0,5,6,3,19521,5826.695963541667,5153.960611979167,0,8677.366536458334,7141.248697916667,8.0,0,0,1,0,0,0,0,1,0,0
19521-93-11-1,1,2,54.0,1,1.0,0,0,0,1072.21057128906,6.0,5,6,2,19521,4539.46533203125,7209.7333984375,0,4657.6494140625,7268.0546875,12.0,0,0,0,0,0,0,1,1,0,0
19523-9-11-1,1,1,34.0,1,1.0,0,0,0,974.142639160156,6.0,5,6,4,19523,1544.89208984375,1995.1680908203125,0,2101.302490234375,3061.28173828125,10.0,0,0,0,0,1,0,0,1,0,0
19523-93-11-1,1,1,63.0,1,1.0,0,0,0,974.142639160156,4.0,5,6,4,19523,3979.624267578125,4659.6611328125,0,3051.977864583333,5126.209635416667,12.0,0,0,0,0,0,0,1,1,0,0
19524-35-11-1,1,2,58.0,1,1.0,1,0,0,446.930328369141,7.0,2,6,2,19524,10454.654296875,11048.5419921875,1,19811.998046875,9727.8740234375,7.0,0,1,0,0,0,0,0,1,0,1
19524-51-11-1,1,2,36.0,1,1.0,0,0,0,446.930328369141,9.0,2,6,3,19524,19264.0,17647.55078125,1,5380.776041666667,7164.322916666667,7.0,0,1,0,0,0,0,0,1,0,1
19525-1-11-1,1,2,55.0,1,1.0,0,0,0,1135.78857421875,7.0,2,6,4,19525,4459.80615234375,6236.98486328125,0,5354.333333333333,4877.922200520833,8.0,0,0,1,0,0,0,0,1,0,0
19525-41-11-1,1,1,57.0,1,1.0,0,0,0,1135.78857421875,4.0,2,6,5,19525,8927.4734375,3982.043359375,0,7719.9833984375,4055.59228515625,8.0,0,0,1,0,0,0,0,1,0,0
19531-47-11-1,1,2,47.0,1,1.0,1,0,0,168.651077270508,5.0,2,6,4,19531,5152.501953125,4544.19482421875,0,5032.47265625,8593.42578125,12.0,0,0,0,0,0,0,1,1,0,0
19535-72-11-1,1,1,52.0,1,1.0,0,0,0,1135.78857421875,4.0,2,6,10,19535,6702.0375,3827.703515625,0,6961.96630859375,4387.97119140625,11.0,0,0,0,0,0,1,0,1,0,0
19536-36-11-1,1,1,30.0,1,1.0,0,0,0,974.142639160156,6.0,5,6,6,19536,4968.603841145833,5220.341796875,0,1998.1183268229167,4084.2513020833335,8.0,0,0,1,0,0,0,0,1,0,0
19538-163-11-1,1,1,75.0,1,1.0,0,0,0,329.765197753906,4.0,7,6,1,19538,5053.400390625,2760.81787109375,0,5204.08447265625,4568.41259765625,8.0,0,0,1,0,0,0,0,1,0,0
19585-13-11-1,1,1,67.0,1,1.0,0,0,0,319.367858886719,5.0,8,6,3,19585,1544.1656901041667,6624.475911458333,0,1922.690063476565,4084.27587890625,12.0,0,0,0,0,0,0,1,1,0,0
19585-16-11-1,1,2,46.0,1,0.0,0,0,0,319.367858886719,5.0,8,6,4,19585,6965.09375,5369.2373046875,1,1749.8651123046875,4463.85791015625,7.0,0,1,0,0,0,0,0,1,0,1
19585-72-11-1,1,2,47.0,1,1.0,0,0,0,319.367858886719,3.0,8,6,4,19585,8109.0380859375,9061.4755859375,0,5668.783203125,6286.89111328125,8.0,0,0,1,0,0,0,0,1,0,0
19594-70-11-1,1,2,47.0,1,1.0,0,0,0,319.367858886719,3.0,7,6,5,19594,2453.8412109375,2501.595703125,0,3953.2359375,3107.925390625,8.0,0,0,1,0,0,0,0,1,0,0
19594-198-11-1,1,1,61.0,1,1.0,0,0,0,319.367858886719,5.0,7,6,5,19594,3762.650390625,5145.06015625,0,9550.790625,8279.95,12.0,0,0,0,0,0,0,1,1,0,0
19594-204-11-1,1,2,30.0,1,1.0,0,0,0,319.367858886719,6.0,7,6,3,19594,3156.197591145833,3266.580403645833,0,2533.3055013020835,3840.1549479166665,12.0,0,0,0,0,0,0,1,1,0,0
19595-5-11-1,1,2,45.0,1,1.0,0,0,0,339.290557861328,6.0,7,6,3,19595,1214.0,6190.859375,1,8988.701822916666,5176.972330729167,8.0,0,0,1,0,0,0,0,1,0,1
19596-208-11-1,1,1,53.0,1,1.0,0,0,0,329.765197753906,5.0,7,6,2,19596,3928.8837890625,9137.4169921875,0,4281.9541015625,10226.359375,12.0,0,0,0,0,0,0,1,1,0,0
19596-447-11-1,1,1,74.0,1,1.0,0,0,0,329.765197753906,4.0,7,6,2,19596,2343.6298828125,2658.33056640625,0,5890.0927734375,6109.42041015625,12.0,0,0,0,0,0,0,1,1,0,0
19596-449-11-1,1,2,72.0,1,1.0,0,0,0,329.765197753906,3.0,7,6,1,19596,3725.33325195313,3425.689453125,0,35307.34765625,4845.08447265625,12.0,0,0,0,0,0,0,1,1,0,0
19596-452-11-1,1,1,67.0,1,1.0,0,0,0,329.765197753906,4.0,7,6,2,19596,2524.675537109375,1926.68884277344,0,3507.0185546875,1669.7874348958333,12.0,0,0,0,0,0,0,1,1,0,0
19598-50-11-1,1,2,54.0,1,1.0,0,0,0,329.765197753906,3.0,8,6,3,19598,10803.895182291666,18915.592447916668,0,6955.229817708333,6755.455729166667,7.0,0,1,0,0,0,0,0,1,0,0
19598-53-11-1,1,1,70.0,1,1.0,0,0,0,329.765197753906,1.0,8,6,1,19598,9168.4716796875,7438.70166015625,0,8655.17578125,10647.328125,8.0,0,0,1,0,0,0,0,1,0,0
19598-55-11-1,1,2,61.0,1,1.0,0,0,0,329.765197753906,3.0,8,6,2,19598,9875.34765625,5290.59912109375,0,6200.61083984375,13086.0302734375,7.0,0,1,0,0,0,0,0,1,0,0
19599-8-11-1,1,2,69.0,1,1.0,0,0,0,351.317138671875,4.0,8,6,1,19599,3704.16430664063,2281.95703125,0,3968.22534179688,2749.3466796875,12.0,0,0,0,0,0,0,1,1,0,0
19599-50-11-1,1,1,59.0,1,1.0,0,0,0,351.317138671875,5.0,8,6,2,19599,1126.06530761719,4117.501953125,0,7441.583984375,2872.1962890625,12.0,0,0,0,0,0,0,1,1,0,0
19600-62-11-1,1,1,51.0,1,1.0,0,0,0,339.290557861328,8.0,6,6,5,19600,7626.25546875,4409.236328125,1,10478.16796875,8679.4453125,7.0,0,1,0,0,0,0,0,1,0,1
19600-108-11-1,1,2,60.0,1,1.0,0,0,0,339.290557861328,4.0,6,6,1,19600,118781.3203125,43058.69140625,1,13328.0458984375,8172.6298828125,7.0,0,1,0,0,0,0,0,1,0,1
19601-79-11-1,1,2,71.0,1,1.0,0,0,0,329.765197753906,1.0,7,6,1,19601,8435.34765625,4302.35693359375,0,58340.12890625,5166.35693359375,8.0,0,0,1,0,0,0,0,1,0,0
19602-31-11-1,1,1,82.0,1,1.0,0,0,0,351.317138671875,3.0,7,6,2,19602,4961.45947265625,4702.169921875,0,4635.20361328125,1883.46923828125,12.0,0,0,0,0,0,0,1,1,0,0
19602-161-11-1,1,1,32.0,1,1.0,0,0,0,351.317138671875,8.0,7,6,4,19602,2257.701171875,2937.498291015625,0,1406.380126953125,1655.980224609375,12.0,0,0,0,0,0,0,1,1,0,0
19602-164-11-1,1,1,40.0,1,1.0,1,1,0,351.317138671875,8.0,7,6,4,19602,4008.987548828125,4628.5546875,0,3146.75732421875,3101.087646484375,9.0,0,0,0,1,0,0,0,1,0,0
19603-144-11-1,1,2,77.0,1,1.0,0,0,0,351.317138671875,1.0,7,6,2,19603,5427.529296875,1845.54138183594,0,9419.607421875,2227.6064453125,12.0,0,0,0,0,0,0,1,1,0,0
19605-494-11-1,1,1,66.0,1,1.0,0,0,0,329.765197753906,5.0,7,6,2,19605,4838.99072265625,8076.05078125,0,3144.303466796875,5370.86279296875,7.0,0,1,0,0,0,0,0,1,0,0
19608-151-11-1,1,1,76.0,1,1.0,0,0,0,319.367858886719,4.0,7,6,2,19608,7604.3662109375,3373.781005859375,0,3102.41015625,3727.635498046875,12.0,0,0,0,0,0,0,1,1,0,0
19608-153-11-1,1,1,57.0,1,1.0,0,0,0,319.367858886719,5.0,7,6,5,19608,2895.1671875,1870.9751953125,0,2794.587109375,2059.926171875,8.0,0,0,1,0,0,0,0,1,0,0
19609-41-11-1,1,1,36.0,1,1.0,0,0,0,339.290557861328,6.0,7,6,7,19609,1241.6040736607142,2454.6213727678573,0,3488.531640625,3842.287890625,11.0,0,0,0,0,0,1,0,1,0,0
19609-42-11-1,1,1,56.0,1,1.0,0,0,0,339.290557861328,4.0,7,6,3,19609,1159.831949869793,4074.1705729166665,0,3213.708251953125,7641.87451171875,11.0,0,0,0,0,0,1,0,1,0,0
19609-241-11-1,1,1,34.0,1,1.0,0,0,0,339.290557861328,6.0,7,6,4,19609,2596.86669921875,3691.964111328125,0,5930.27685546875,5614.95947265625,8.0,0,0,1,0,0,0,0,1,0,0
19609-246-11-1,1,1,59.0,1,1.0,0,0,0,339.290557861328,3.0,7,6,1,19609,9870.4189453125,10309.7470703125,0,8613.994140625,6078.10498046875,11.0,0,0,0,0,0,1,0,1,0,0
19613-141-11-1,1,2,55.0,1,1.0,0,0,0,351.317138671875,6.0,6,6,2,19613,3911.72705078125,7728.96435546875,0,13163.6181640625,12574.3974609375,7.0,0,1,0,0,0,0,0,1,0,0
19615-7-11-1,1,2,43.0,1,1.0,0,0,0,339.290557861328,4.0,7,6,2,19615,2061.65966796875,9151.1962890625,0,4862.36474609375,5299.22509765625,8.0,0,0,1,0,0,0,0,1,0,0
19615-101-11-1,1,1,58.0,1,1.0,0,0,0,339.290557861328,6.0,7,6,4,19615,2530.3076171875,5152.595703125,0,1226.50283203125,6109.647265625,8.0,0,0,1,0,0,0,0,1,0,0
19616-187-11-1,1,1,38.0,1,1.0,0,0,0,319.367858886719,6.0,7,6,3,19616,6249.255859375,5786.537109375,0,7924.004557291667,3930.4111328125,10.0,0,0,0,0,1,0,0,1,0,0
19616-188-11-1,1,2,67.0,1,1.0,0,0,0,319.367858886719,3.0,7,6,2,19616,4000.5087890625,4191.2939453125,0,2698.15576171875,5230.93310546875,10.0,0,0,0,0,1,0,0,1,0,0
19619-28-11-1,1,2,40.0,1,1.0,0,0,0,329.765197753906,5.0,8,6,4,19619,1445.08544921875,2886.00439453125,0,5887.19140625,2590.705810546875,12.0,0,0,0,0,0,0,1,1,0,0
19622-149-11-1,1,2,62.0,1,1.0,0,0,0,452.752777099609,4.0,7,7,1,19622,6103.61328125,15842.3798828125,0,63436.30078125,10875.2451171875,12.0,0,0,0,0,0,0,1,1,0,0
19622-150-11-1,1,2,51.0,1,1.0,0,0,0,452.752777099609,4.0,7,7,3,19622,2895.9322916666665,5655.786458333333,0,3230.57568359375,5650.677734375,8.0,0,0,1,0,0,0,0,1,0,0
19622-154-11-1,1,2,46.0,1,1.0,0,0,0,452.752777099609,5.0,7,7,2,19622,9431.5,7828.203125,0,10831.427734375,14573.3369140625,10.0,0,0,0,0,1,0,0,1,0,0
19623-55-11-1,1,1,41.0,1,0.0,1,1,0,288.857360839844,6.0,3,7,4,19623,8694.865234375,7682.4853515625,1,17485.8984375,18390.05859375,,0,0,0,0,0,0,0,0,0,1
19623-66-11-1,1,1,32.0,1,1.0,1,0,0,288.857360839844,6.0,3,7,5,19623,9997.2421875,5140.981640625,0,9878.41171875,5497.6953125,7.0,0,1,0,0,0,0,0,1,0,0
19645-9-11-1,1,1,47.0,1,0.0,1,0,0,85.6151962280273,6.0,3,7,7,19645,6760.114955357143,4680.971540178572,1,7517.390066964285,5245.319754464285,,0,0,0,0,0,0,0,0,0,1
19645-22-11-1,1,1,46.0,1,0.0,1,1,0,85.6151962280273,8.0,3,7,4,19645,6472.7236328125,4456.77734375,1,7292.7412109375,9288.9384765625,11.0,0,0,0,0,0,1,0,1,0,1
19646-62-11-1,1,1,46.0,1,0.0,0,0,0,408.255523681641,6.0,3,7,4,19646,10349.44140625,6682.4326171875,0,7421.17578125,8368.651692708334,7.0,0,1,0,0,0,0,0,1,0,0
19676-32-11-1,1,2,66.0,1,0.0,0,0,0,117.02108001709,8.0,4,7,1,19676,30430.349609375,19380.455078125,1,15478.708984375,10888.6025390625,7.0,0,1,0,0,0,0,0,1,0,1
19677-85-11-1,1,2,46.0,1,0.0,0,0,0,408.255523681641,5.0,4,7,2,19677,31337.013671875,10640.4072265625,0,13657.0,20945.291015625,12.0,0,0,0,0,0,0,1,1,0,0
19679-184-11-1,1,2,42.0,1,1.0,1,1,0,120.248344421387,3.0,5,7,2,19679,23162.794921875,13778.50390625,0,34126.80078125,15249.2421875,8.0,0,0,1,0,0,0,0,1,0,0
19680-129-11-1,1,1,40.0,1,1.0,0,0,0,408.255523681641,3.0,5,7,4,19680,5505.69140625,2859.23681640625,0,4388.94677734375,4903.30908203125,9.0,0,0,0,1,0,0,0,1,0,0
